Order ID,Product Name,Category,Price,Quantity,Date
3874,,,N/A,1,2024/02/05
ORD3875,,Electronics,,3,13-13-2023
3876,Messi#,,,,2024/02/05
ORD3877,messi,Electronics,19.43,-1,
ORD3878,messi,??,,5,2024/02/05
3879, MESSI ,Home,,,
,Messi!!,Home,,-1,
,messi,Electronics,N/A,,2023-01-01
,Messi!!,,N/A,,13-13-2023
ORD3883,,Clothing,,-1,
,Messi,Home,,,2024/02/05
,Messi#,Electronics,256.07,,2023-01-01
,,Clothing,,,2023-01-01
,,,,,2023-01-01
,,,N/A,,
,Messi,,,,
,messi,Clothing,150.91,,
,,,,,13-13-2023
,messi,Clothing,,,2023-01-01
,,Electronics,368.01,1,2023-01-01
,messi,??,N/A,,2023-01-01
3895,messi,Clothing,N/A,,13-13-2023
,Messi!!,Home,,-1,
,,??,N/A,,13-13-2023
, MESSI ,Clothing,N/A,,2024/02/05
,,Clothing,N/A,,
,,,70.35,-1,2023-01-01
,Messi,,,-1,13-13-2023
,messi,??,211.2,-1,2024/02/05
,Messi!!,,,-1,2023-01-01
,Messi!!,Clothing,,-1,13-13-2023
,,,,6,
,,,N/A,4,2024/02/05
3907,Messi!!,??,N/A,,
,,??,,-1,
,messi,Home,,,2024/02/05
,,??,,,
3911,Messi#,,,,
,,,476.29,2,2024/02/05
3913,Messi!!,,,,13-13-2023
,,Home,,,
ORD3915,messi,Electronics,,-1,2023-01-01
3916, MESSI ,??,,,
3917,Messi!!,Electronics,,9,2023-01-01
,messi,Clothing,,,2024/02/05
, MESSI ,Electronics,,8,13-13-2023
3920,messi,Clothing,,,2023-01-01
,Messi!!,,,,2024/02/05
,Messi#,Clothing,N/A,4,
3923,messi,Clothing,,7,
ORD3924,Messi!!,Clothing,49.45,,2024/02/05
3925,Messi!!,,,9,
,,Electronics,,,
3927, MESSI ,??,431.59,8,
3928,Messi!!,Home,,,2023-01-01
,Messi,Electronics,N/A,-1,
, MESSI ,,,-1,13-13-2023
3931,Messi#,??,122.04,,2023-01-01
ORD3932,,Clothing,,6,
ORD3933,,,38.49,,2023-01-01
ORD3934, MESSI ,??,,,
,messi,,,1,
, MESSI ,??,N/A,,13-13-2023
ORD3937, MESSI ,Home,,2,
, MESSI ,Electronics,N/A,,2023-01-01
3939,,,248.24,,13-13-2023
,Messi!!,,,,
,Messi!!,??,,-1,2024/02/05
ORD3942,Messi!!,Home,362.55,5,2024/02/05
,messi,??,,,
,,Electronics,,,
3945,messi,Electronics,,,13-13-2023
3946,Messi,,73.9,-1,13-13-2023
, MESSI ,,,-1,
,messi,,N/A,1,
ORD3949,messi,,N/A,,2023-01-01
3950,,,497.72,,13-13-2023
,Messi,Home,N/A,,2024/02/05
ORD3952,Messi,Clothing,,,
ORD3953, MESSI ,Clothing,N/A,-1,
3954,Messi#,Home,,,
,messi,Electronics,,,
3956,messi,Clothing,N/A,3,
ORD3957,Messi!!,Clothing,N/A,,
ORD3958, MESSI ,,230.22,7,2023-01-01
,Messi,,,,2023-01-01
3960, MESSI ,??,219.27,,13-13-2023
ORD3961,messi,Home,N/A,-1,13-13-2023
3962, MESSI ,??,318.77,,13-13-2023
ORD3963, MESSI ,,,-1,
ORD3964, MESSI ,,N/A,,2023-01-01
ORD3965, MESSI ,Electronics,,-1,2023-01-01
ORD3966,,Electronics,448.75,,2023-01-01
3967,,Clothing,159.96,8,2024/02/05
3968,,,N/A,-1,2023-01-01
,,,,,2023-01-01
,messi,,83.29,,
3971,,Electronics,N/A,,
,Messi,Electronics,,2,13-13-2023
ORD3973,Messi#,Electronics,,-1,2023-01-01
ORD3974,Messi#,Home,N/A,,2023-01-01
ORD3975,Messi#,Electronics,,,
3976,messi,Home,,,2023-01-01
,messi,,201.16,1,13-13-2023
,,Electronics,,,
,Messi#,Electronics,434.44,-1,2024/02/05
ORD3980,,,,,
,Messi#,Electronics,,-1,2023-01-01
,,,,9,
3983,messi,,303.22,,
3984,,??,,,
,Messi!!,Electronics,N/A,,13-13-2023
,Messi!!,Electronics,,-1,2023-01-01
,Messi!!,??,,-1,2023-01-01
ORD3988,,??,43.06,3,13-13-2023
ORD3989,messi,Home,352.85,,2023-01-01
ORD3990,,??,,-1,2024/02/05
3991,messi,??,N/A,,13-13-2023
,Messi#,,,-1,
3993,,Electronics,N/A,5,2024/02/05
3994,Messi!!,Electronics,N/A,,
ORD3995,,,N/A,,2023-01-01
, MESSI ,Clothing,N/A,,
ORD3997,Messi!!,Electronics,,,2023-01-01
3998,Messi,,349.55,-1,2023-01-01
3999,Messi,,,,
,,,,2,13-13-2023
,,Clothing,29.68,,13-13-2023
ORD4002,messi,,,-1,
,Messi,Home,,10,
,Messi!!,,,4,
,messi,Clothing,N/A,,
,messi,Home,N/A,,13-13-2023
4007,,,,3,13-13-2023
,Messi#,Electronics,,,13-13-2023
ORD4009,Messi#,Clothing,412.66,,13-13-2023
ORD4010,Messi#,Electronics,,-1,2024/02/05
,,Clothing,33.72,,
4012,,Home,,-1,
,messi,,,6,
,Messi#,Home,131.23,,2023-01-01
4015, MESSI ,,,,
,,,,-1,2023-01-01
ORD4017,,,,7,
,Messi!!,,,,
4019,Messi,??,33.54,-1,2024/02/05
,Messi,Clothing,N/A,8,
,Messi,Home,286.22,-1,
,messi,,,-1,
ORD4023,,Home,,,
4024,,Electronics,,5,
ORD4025,,Electronics,N/A,4,2024/02/05
ORD4026,,,N/A,1,13-13-2023
,,,N/A,1,
ORD4028,,??,,,
ORD4029,Messi,??,,,
,Messi#,,340.42,,13-13-2023
,Messi!!,,N/A,-1,13-13-2023
,Messi,Electronics,412.4,-1,
,messi,Home,,3,2024/02/05
4034,messi,Clothing,166.57,,2023-01-01
ORD4035,,,331.8,6,2024/02/05
, MESSI ,,,2,13-13-2023
4037,,??,,,
ORD4038, MESSI ,,,-1,13-13-2023
,Messi,,,-1,
ORD4040,,??,N/A,-1,
4041,Messi#,??,,-1,2023-01-01
ORD4042, MESSI ,Clothing,,6,
ORD4043,Messi,Home,398.71,-1,2023-01-01
,Messi#,??,,,13-13-2023
,Messi!!,??,,-1,
,,Electronics,N/A,-1,13-13-2023
,Messi,,89.89,,2023-01-01
ORD4048,messi,,43.32,,13-13-2023
ORD4049,,,N/A,,2023-01-01
ORD4050,Messi!!,Home,N/A,-1,
ORD4051,Messi!!,??,287.55,9,
4052,Messi!!,Clothing,32.49,,2023-01-01
4053,,??,,3,13-13-2023
,messi,Electronics,N/A,,
,,Home,N/A,4,13-13-2023
4056,Messi#,,390.77,-1,
,,Clothing,,,
, MESSI ,,N/A,,2023-01-01
,Messi#,??,,1,
4060, MESSI ,Clothing,N/A,,2023-01-01
,Messi!!,,N/A,-1,13-13-2023
ORD4062,,,110.02,8,2023-01-01
4063,messi,Clothing,,,2024/02/05
, MESSI ,,,10,2024/02/05
ORD4065, MESSI ,Clothing,,-1,
4066,Messi#,Electronics,,6,2024/02/05
ORD4067,,,,6,
ORD4068,,,,-1,13-13-2023
4069,messi,,389.35,-1,13-13-2023
,,??,N/A,,13-13-2023
4071,Messi#,,,1,
4072,Messi#,Electronics,,3,
ORD4073,Messi!!,Clothing,,4,2023-01-01
ORD4074,Messi!!,Home,,-1,2023-01-01
,,Clothing,489.43,-1,
4076,Messi#,Clothing,134.85,,2024/02/05
ORD4077,,Home,N/A,9,13-13-2023
,Messi,,N/A,,13-13-2023
4079,,Home,278.85,1,13-13-2023
,,??,297.28,-1,
,Messi,Clothing,,,13-13-2023
,,Clothing,144.28,-1,13-13-2023
4083,Messi#,Electronics,134.64,7,2023-01-01
ORD4084,,,,-1,13-13-2023
ORD4085, MESSI ,,434.07,,13-13-2023
,,??,,-1,
ORD4087, MESSI ,,N/A,,13-13-2023
4088,Messi,??,N/A,-1,
,Messi!!,,,,2024/02/05
,Messi,,,,
ORD4091,Messi!!,,286.52,3,
ORD4092,Messi,,,,2024/02/05
,messi,Clothing,,8,2024/02/05
ORD4094,,,,-1,2024/02/05
4095,Messi!!,,N/A,,2023-01-01
4096,,Electronics,,,2023-01-01
ORD4097,Messi#,,,,2023-01-01
,messi,Electronics,,,2024/02/05
,Messi#,,,,
,Messi!!,Home,,9,
ORD4101,Messi,Electronics,,,
ORD4102, MESSI ,Home,431.96,,13-13-2023
,,Clothing,,,13-13-2023
4104, MESSI ,Home,N/A,,2023-01-01
,,,,-1,
ORD4106, MESSI ,Home,,1,
4107,Messi#,??,,,
, MESSI ,??,N/A,,2023-01-01
4109,,??,292.91,-1,13-13-2023
,messi,,N/A,6,13-13-2023
ORD4111,Messi,,,-1,2024/02/05
, MESSI ,Home,,2,2024/02/05
,Messi!!,Clothing,,,
ORD4114, MESSI ,Clothing,,-1,2024/02/05
,,??,296.64,,
,,??,,,2023-01-01
, MESSI ,Electronics,N/A,1,13-13-2023
,Messi!!,??,,-1,2024/02/05
,Messi#,Home,N/A,,13-13-2023
4120, MESSI ,,40.13,2,
4121,,Home,N/A,,2024/02/05
,Messi#,Electronics,,,13-13-2023
4123,Messi!!,,,-1,2024/02/05
,Messi!!,??,,7,13-13-2023
ORD4125,Messi#,,296.68,-1,
,Messi#,Clothing,,,2024/02/05
4127, MESSI ,Home,,-1,
4128,Messi#,,N/A,,
,,??,,,
,Messi,Home,211.75,,2024/02/05
ORD4131,Messi#,Electronics,109.87,-1,13-13-2023
,messi,??,N/A,10,
,Messi,??,235.57,,2023-01-01
,Messi#,,N/A,,2023-01-01
, MESSI ,,241.71,,2024/02/05
,Messi!!,??,37.02,,
ORD4137,Messi!!,,N/A,,13-13-2023
4138,,,,-1,2023-01-01
,,Clothing,,,
ORD4140,,,,-1,2024/02/05
4141, MESSI ,,,,
, MESSI ,Electronics,410.67,-1,2023-01-01
ORD4143,Messi,Home,,,
,Messi#,Home,,,
,,Clothing,N/A,-1,
,,,,3,
ORD4147,Messi#,Clothing,,7,
,,Electronics,462.96,,
4149,Messi,Electronics,N/A,,2023-01-01
ORD4150,Messi,,,1,2023-01-01
ORD4151,messi,??,,,2023-01-01
ORD4152,,??,64.5,-1,2023-01-01
,,,108.81,,2024/02/05
4154,Messi#,,N/A,,
,,Home,N/A,7,13-13-2023
ORD4156,Messi,Home,,9,
ORD4157,Messi!!,Electronics,197.88,10,13-13-2023
ORD4158,Messi#,,331.6,,2023-01-01
ORD4159,Messi!!,Home,60.18,7,2024/02/05
, MESSI ,Home,,-1,
,Messi!!,Clothing,,,
,Messi!!,Home,N/A,-1,2024/02/05
,,Home,N/A,,
,Messi,??,187.11,-1,2023-01-01
,Messi,Clothing,,2,2024/02/05
ORD4166,Messi!!,Clothing,143.82,-1,13-13-2023
ORD4167,,Electronics,N/A,-1,2023-01-01
ORD4168, MESSI ,,N/A,-1,
,,,N/A,,13-13-2023
ORD4170, MESSI ,Clothing,,,13-13-2023
,Messi!!,Electronics,,1,
,messi,Electronics,,,2024/02/05
4173,Messi!!,Electronics,N/A,,
ORD4174,messi,Home,,,
,Messi,,188.58,,
ORD4176,,Home,168.18,,2024/02/05
ORD4177,Messi!!,,N/A,3,
4178,messi,Home,,-1,13-13-2023
,Messi,,,,
ORD4180, MESSI ,,164.85,,13-13-2023
,,Clothing,N/A,,13-13-2023
4182,messi,,259.69,,
4183,Messi!!,Home,,-1,13-13-2023
4184,,,N/A,,
,,Home,,,
4186,messi,??,N/A,,
,messi,??,,9,2024/02/05
4188,Messi,Home,326.4,,
,Messi!!,Clothing,,,2023-01-01
,,??,N/A,,2024/02/05
,Messi!!,Clothing,181.59,-1,
,Messi#,Clothing,,,13-13-2023
,,,,,13-13-2023
,messi,Home,N/A,,
,,Electronics,,6,
,Messi!!,Electronics,,,2024/02/05
,Messi#,,,,
,,Electronics,,,2023-01-01
,Messi!!,,,,
,Messi!!,,434.89,-1,2024/02/05
4201,,,,,2024/02/05
,Messi,Home,N/A,-1,2023-01-01
4203,messi,,,,
,,Home,321.82,-1,
ORD4205,messi,Clothing,N/A,,13-13-2023
ORD4206,Messi#,??,,,
,messi,Clothing,,,
ORD4208,,Home,,,
,Messi#,Home,254.22,-1,2024/02/05
4210,Messi#,??,N/A,,
,Messi!!,,N/A,,2024/02/05
,Messi!!,??,,,2023-01-01
,,Home,274.09,,
4214,,Home,281.78,,2023-01-01
ORD4215,,Clothing,416.56,,2024/02/05
, MESSI ,Clothing,,8,2024/02/05
4217, MESSI ,Home,388.47,-1,2023-01-01
ORD4218, MESSI ,??,412.1,,2023-01-01
ORD4219,Messi#,Clothing,,5,13-13-2023
,Messi#,Electronics,,-1,2024/02/05
, MESSI ,??,,-1,
4222,messi,Electronics,,,
ORD4223,messi,,368.65,-1,2023-01-01
,messi,Clothing,399.25,9,13-13-2023
,Messi,Clothing,244.11,-1,
4226,Messi!!,Clothing,,,
,,??,,,13-13-2023
,Messi!!,Electronics,25.63,-1,
,,Clothing,461.82,-1,2024/02/05
,Messi,Electronics,,,13-13-2023
ORD4231,,Clothing,,,
, MESSI ,??,N/A,,
,messi,,N/A,,13-13-2023
4234,Messi!!,??,N/A,7,13-13-2023
ORD4235,Messi,Electronics,131.19,-1,2023-01-01
ORD4236,Messi,??,,9,
,messi,Electronics,,,2024/02/05
4238,,Home,,,
4239,Messi#,Clothing,N/A,8,
, MESSI ,??,83.49,-1,
4241,Messi#,,,,13-13-2023
,messi,??,,6,2023-01-01
, MESSI ,Home,,-1,2024/02/05
ORD4244,,??,N/A,-1,2023-01-01
, MESSI ,Electronics,,,13-13-2023
,,Home,369.86,,
,messi,Clothing,,9,13-13-2023
,Messi#,??,,4,
,Messi!!,,91.92,-1,
ORD4250,Messi,,,9,
4251,,,341.67,1,2023-01-01
,messi,,,,2024/02/05
,Messi,Home,,-1,
ORD4254,messi,??,N/A,-1,13-13-2023
4255,Messi,Electronics,N/A,,2024/02/05
4256,,??,,,2024/02/05
ORD4257, MESSI ,,N/A,,2023-01-01
,,??,,3,
4259,Messi#,Clothing,260.22,-1,2024/02/05
,,,,1,
ORD4261, MESSI ,Home,N/A,6,2023-01-01
,,Home,,2,13-13-2023
4263,Messi,Clothing,,,2024/02/05
,Messi!!,Electronics,,1,2024/02/05
,messi,Home,N/A,,2024/02/05
,Messi,Home,,-1,2024/02/05
,messi,Clothing,,,2023-01-01
4268, MESSI ,,,3,13-13-2023
4269,Messi!!,Clothing,,,
,Messi#,,N/A,2,2023-01-01
,messi,,,-1,2023-01-01
ORD4272,Messi#,,N/A,,2024/02/05
ORD4273,Messi,,180.7,,13-13-2023
,,Clothing,N/A,,
,,??,181.75,7,2023-01-01
,,Home,,,
, MESSI ,Clothing,N/A,4,2023-01-01
4278,,Electronics,,6,2023-01-01
ORD4279,Messi!!,,,-1,2023-01-01
4280,messi,Home,95.77,-1,
4281,,Clothing,,5,2024/02/05
,Messi!!,Electronics,N/A,-1,2023-01-01
,Messi#,Home,,,
,,,,-1,2023-01-01
ORD4285,,,,,
ORD4286,Messi!!,,N/A,,
,Messi!!,Home,,,
ORD4288,Messi#,??,,,
,Messi,,,,
ORD4290,,,,,2024/02/05
,messi,,N/A,,2023-01-01
,Messi#,,210.66,,
, MESSI ,,311.16,4,2024/02/05
4294,,Electronics,N/A,2,13-13-2023
,Messi,Electronics,,2,2024/02/05
,Messi,Home,,,2023-01-01
ORD4297,,Clothing,,6,
,,,393.36,2,2023-01-01
4299, MESSI ,??,82.64,-1,
,,,,,
4301,Messi,,N/A,,
ORD4302,Messi,??,238.51,,
ORD4303,,Clothing,321.9,10,13-13-2023
4304,Messi,Electronics,N/A,6,
4305,,,N/A,,
, MESSI ,Clothing,N/A,-1,
,messi,,,,2024/02/05
,Messi#,??,,,2024/02/05
ORD4309,Messi,Electronics,,3,2024/02/05
ORD4310, MESSI ,Clothing,N/A,,
,messi,??,,2,13-13-2023
,,,,-1,
, MESSI ,,,,2023-01-01
4314,,Electronics,N/A,,13-13-2023
,Messi#,Home,N/A,,
,messi,,236.98,,
4317,Messi,,24.71,-1,
ORD4318,,Clothing,,,
,Messi!!,,,,2024/02/05
,Messi,Home,,,
,Messi#,Clothing,N/A,5,13-13-2023
ORD4322,Messi#,Electronics,343.18,,
ORD4323,messi,Electronics,,-1,
,Messi#,??,116.4,,2023-01-01
,messi,Home,,9,
ORD4326,Messi#,Electronics,,-1,2023-01-01
,,??,,,
ORD4328,messi,Electronics,,-1,
ORD4329,Messi,,N/A,,13-13-2023
4330,,??,38.49,8,
4331,Messi,Home,434.51,,13-13-2023
,Messi#,,,5,
,Messi#,??,N/A,9,2023-01-01
, MESSI ,,266.49,,2023-01-01
ORD4335,Messi!!,Clothing,18.31,,
,Messi!!,Home,,9,
,,Home,,,13-13-2023
4338,Messi!!,Electronics,,6,
ORD4339,Messi#,,,-1,13-13-2023
4340,messi,,N/A,-1,13-13-2023
,Messi#,Clothing,,,2023-01-01
,messi,,N/A,-1,2024/02/05
,Messi!!,,,-1,2023-01-01
4344,messi,Clothing,N/A,-1,
4345,,Clothing,300.91,-1,13-13-2023
ORD4346,,Electronics,293.39,10,2024/02/05
4347, MESSI ,,N/A,-1,2023-01-01
4348,messi,??,,10,
,Messi!!,Clothing,N/A,10,13-13-2023
,,Home,,,
,,Electronics,N/A,9,
,Messi,Electronics,,9,13-13-2023
,,,,,13-13-2023
,Messi#,Home,297.52,-1,
,,Clothing,,6,
4356,Messi!!,Electronics,,7,13-13-2023
4357,,,N/A,-1,
4358, MESSI ,Clothing,N/A,,2023-01-01
4359,Messi!!,??,,,
,,,,8,2023-01-01
,Messi!!,Home,25.7,2,13-13-2023
,Messi!!,Home,,,2024/02/05
ORD4363, MESSI ,Electronics,,-1,2024/02/05
,Messi#,Electronics,,-1,
,,Clothing,38.18,-1,2024/02/05
ORD4366,,,N/A,-1,2023-01-01
ORD4367,,,278.16,,2023-01-01
4368,Messi#,??,,,2024/02/05
4369, MESSI ,Clothing,,,13-13-2023
ORD4370, MESSI ,,176.38,,2023-01-01
ORD4371,,,,,13-13-2023
4372,Messi,,N/A,,2024/02/05
ORD4373,Messi!!,Electronics,225.05,,13-13-2023
ORD4374,Messi#,??,,-1,13-13-2023
ORD4375,Messi!!,??,,,
,,Home,,,2024/02/05
,messi,??,,,
,messi,??,N/A,,13-13-2023
4379,,,128.53,,
4380,,,,,2024/02/05
,Messi#,,,9,2024/02/05
,,Electronics,,,13-13-2023
,messi,Electronics,,,
ORD4384,Messi,,N/A,-1,2024/02/05
,Messi!!,Home,N/A,2,2023-01-01
,,,451.5,-1,
ORD4387,Messi!!,Electronics,470.02,-1,
ORD4388,,Electronics,314.61,3,
,,Home,227.32,,
ORD4390,Messi!!,Home,N/A,,13-13-2023
, MESSI ,Home,437.38,,2023-01-01
,,??,,3,
,,Clothing,,,
ORD4394,Messi,Clothing,466.18,-1,
ORD4395,Messi#,Clothing,275.34,-1,
ORD4396,Messi!!,??,N/A,,2024/02/05
,,Home,130.05,,
,messi,Electronics,,-1,13-13-2023
,Messi!!,,N/A,,2023-01-01
ORD4400,Messi!!,Clothing,,-1,13-13-2023
,Messi#,Home,,,
, MESSI ,Home,,6,
4403,Messi#,Clothing,N/A,-1,
, MESSI ,Clothing,,,13-13-2023
,Messi,??,,-1,2024/02/05
,Messi,,,6,
,Messi,,N/A,5,
ORD4408,Messi#,Clothing,,-1,2024/02/05
,,Clothing,N/A,-1,
,messi,??,139.1,,2024/02/05
ORD4411, MESSI ,Home,319.38,-1,
,messi,Electronics,,-1,13-13-2023
,messi,??,,,2024/02/05
ORD4414,Messi!!,Home,300.07,,
ORD4415,Messi!!,Clothing,,6,
,,??,,,
ORD4417,,,,-1,
4418,Messi!!,Electronics,,,
4419,,,,-1,13-13-2023
4420,Messi!!,Clothing,,6,
4421,Messi#,??,,,2024/02/05
,Messi#,Clothing,,-1,13-13-2023
,Messi#,,25.36,,
,messi,??,N/A,,13-13-2023
4425,,Clothing,,10,13-13-2023
ORD4426,Messi,,,,2024/02/05
4427,Messi,Home,,,
,Messi!!,??,,7,
ORD4429, MESSI ,Home,N/A,7,13-13-2023
ORD4430,,,N/A,-1,
,,Home,,1,2023-01-01
,Messi,,,-1,
, MESSI ,Clothing,,,
ORD4434, MESSI ,??,306.99,,
4435,messi,??,86.73,,2023-01-01
,Messi#,,N/A,6,2024/02/05
4437, MESSI ,Electronics,439.23,-1,
,,Clothing,,6,2023-01-01
ORD4439, MESSI ,,,-1,2023-01-01
,messi,Clothing,,10,2024/02/05
4441,messi,Home,,-1,2023-01-01
,,,,1,13-13-2023
4443,messi,Electronics,,,2023-01-01
,messi,Home,N/A,,2024/02/05
,Messi#,Home,386.59,2,13-13-2023
, MESSI ,Clothing,N/A,1,2023-01-01
,Messi#,,,,2023-01-01
,Messi!!,Home,273.32,,2024/02/05
ORD4449,Messi#,Home,,5,
ORD4450,,Home,N/A,,
,,Home,193.81,-1,2024/02/05
ORD4452,messi,Electronics,N/A,-1,2024/02/05
ORD4453, MESSI ,,,-1,
,,,315.35,,13-13-2023
,messi,,,-1,
ORD4456,Messi,Home,,3,2024/02/05
, MESSI ,Home,390.05,,2023-01-01
ORD4458, MESSI ,??,,-1,
,Messi#,Electronics,381.1,,13-13-2023
,,??,,,
ORD4461,Messi,Home,,6,2024/02/05
ORD4462,Messi#,Clothing,N/A,,
,messi,Home,91.13,,2024/02/05
ORD4464,Messi,Home,N/A,,2023-01-01
, MESSI ,??,,5,
,,,,-1,
,Messi,,,,2024/02/05
,Messi#,,,2,
,messi,,248.5,,2024/02/05
ORD4470,Messi,Electronics,,,13-13-2023
,,Clothing,,2,
,Messi#,??,,6,13-13-2023
ORD4473,,??,,,13-13-2023
ORD4474,Messi,,,2,2023-01-01
ORD4475, MESSI ,,,,2024/02/05
4476,messi,,,,2023-01-01
ORD4477,Messi#,,485.94,-1,
ORD4478,,,N/A,-1,2023-01-01
,,,,,
,,Clothing,,,
,messi,??,N/A,-1,2024/02/05
,,Home,419.38,,2023-01-01
ORD4483,Messi,Clothing,,-1,13-13-2023
ORD4484,,Electronics,,5,2024/02/05
,Messi#,,,-1,
,Messi!!,Clothing,219.51,,
,Messi,Home,,,
,,,N/A,,
ORD4489,Messi!!,??,,,13-13-2023
,messi,Home,N/A,10,
ORD4491,Messi,Electronics,291.07,,13-13-2023
,Messi,Electronics,N/A,6,
ORD4493,,Electronics,,-1,2023-01-01
ORD4494,,Home,,6,2023-01-01
,Messi!!,Home,441.89,-1,
, MESSI ,,N/A,,
ORD4497, MESSI ,Clothing,N/A,-1,
,,,,10,2024/02/05
ORD4499, MESSI ,Electronics,,-1,13-13-2023
,messi,Home,N/A,7,13-13-2023
ORD4501,Messi!!,,324.98,,2023-01-01
ORD4502,Messi#,??,,,2024/02/05
4503, MESSI ,,,8,
,Messi,,165.28,3,2024/02/05
,,??,,,
ORD4506, MESSI ,Clothing,,6,2024/02/05
4507,Messi,Electronics,,,13-13-2023
,Messi!!,Electronics,,10,
,messi,Clothing,204.16,,
ORD4510,Messi,Clothing,358.83,,2023-01-01
,,??,,4,2023-01-01
ORD4512,messi,??,N/A,,
ORD4513,Messi,Clothing,,4,13-13-2023
ORD4514,Messi,Electronics,,,
,Messi,,491.5,-1,
,Messi,Electronics,N/A,-1,2024/02/05
,Messi#,Clothing,N/A,-1,2023-01-01
ORD4518,Messi,Clothing,,,13-13-2023
,Messi,Clothing,144.35,-1,2024/02/05
,,,N/A,,2024/02/05
ORD4521,Messi!!,Clothing,,,
ORD4522,Messi,Clothing,,3,2023-01-01
, MESSI ,,N/A,-1,
,Messi,,218.62,,13-13-2023
4525,messi,??,,10,2023-01-01
,,Electronics,,,13-13-2023
ORD4527,Messi#,Home,76.23,,
,Messi#,,,,2023-01-01
ORD4529,Messi!!,,,,2024/02/05
,,,,,2024/02/05
,,Home,59.01,,
ORD4532,Messi!!,Clothing,,,2024/02/05
,,??,,9,
,Messi#,Electronics,N/A,,
,Messi!!,Electronics,N/A,5,
,,??,,,2023-01-01
4537,Messi#,??,119.11,-1,
ORD4538,messi,??,221.55,,
,,Electronics,471.05,,2024/02/05
,Messi,Home,N/A,,13-13-2023
4541,Messi#,Clothing,,2,2023-01-01
, MESSI ,,N/A,-1,2024/02/05
4543,messi,Home,N/A,,
ORD4544,Messi,Home,,,2024/02/05
ORD4545,,??,,,2024/02/05
,,??,N/A,,
ORD4547,messi,Clothing,,10,2023-01-01
4548,Messi!!,Home,,,
4549,,,,,2023-01-01
,,,,,
4551,Messi#,,N/A,4,2023-01-01
ORD4552,Messi#,Electronics,N/A,,2023-01-01
ORD4553,,,,,
4554,,Home,,4,2023-01-01
,Messi!!,Electronics,360.85,-1,
, MESSI ,Home,418.15,2,2024/02/05
,,Electronics,,7,
ORD4558,Messi#,,,,
4559,,Clothing,193.6,-1,
,Messi,,380.86,-1,
,,Home,,-1,2023-01-01
,messi,Home,,,2024/02/05
4563,Messi,,,,
,Messi#,Electronics,242.31,-1,2023-01-01
4565,Messi!!,Home,,,13-13-2023
,messi,,,,13-13-2023
ORD4567,Messi!!,,N/A,,2024/02/05
4568,Messi,Clothing,,,
4569,Messi#,,467.79,-1,13-13-2023
,Messi!!,Clothing,,,2024/02/05
,Messi!!,,,,2023-01-01
,,??,,,2024/02/05
4573,,Home,395.17,,2023-01-01
4574,Messi,,445.75,,
ORD4575,Messi!!,??,N/A,,2023-01-01
4576,Messi#,??,N/A,,
,Messi#,Clothing,29.67,,
,Messi,Electronics,,-1,2024/02/05
4579,Messi,??,N/A,-1,2023-01-01
4580,Messi#,Electronics,130.62,,2023-01-01
ORD4581,Messi!!,Electronics,,,2023-01-01
,Messi#,Clothing,,-1,13-13-2023
,Messi,Clothing,N/A,,
,messi,??,,-1,
,Messi#,,204.8,9,13-13-2023
4586,,Electronics,,-1,13-13-2023
,Messi!!,Clothing,N/A,,
4588, MESSI ,??,N/A,,
ORD4589,,Electronics,N/A,2,
,Messi!!,Clothing,,-1,2024/02/05
,Messi,,,3,
,,,N/A,,13-13-2023
,Messi!!,??,,8,2024/02/05
ORD4594,Messi#,??,,6,2024/02/05
, MESSI ,,N/A,-1,2023-01-01
4596, MESSI ,??,30.27,,
,Messi,,212.25,,
,,Electronics,270.74,2,2024/02/05
ORD4599,messi,,,4,2023-01-01
ORD4600,Messi#,Home,,-1,13-13-2023
,Messi,Electronics,34.92,,13-13-2023
4602, MESSI ,Electronics,,5,13-13-2023
,Messi,Clothing,,4,
,Messi,Home,230.53,,2024/02/05
,Messi,,,,2023-01-01
4606,Messi!!,Home,,,
,Messi,??,,2,
ORD4608,messi,Home,143.19,,13-13-2023
, MESSI ,Home,N/A,-1,13-13-2023
,Messi,,,4,
,,,,,2024/02/05
, MESSI ,Clothing,,,13-13-2023
ORD4613,,,,-1,2023-01-01
,Messi,Clothing,,,2023-01-01
ORD4615, MESSI ,Electronics,N/A,,
4616,Messi!!,??,51.97,7,13-13-2023
ORD4617,,Electronics,N/A,3,2023-01-01
ORD4618,messi,Home,153.13,,13-13-2023
,Messi,??,,,
, MESSI ,,353.52,-1,13-13-2023
,messi,,,,13-13-2023
,Messi!!,Home,N/A,9,
,Messi,Clothing,,2,
ORD4624,,,N/A,5,
ORD4625,Messi#,,,,13-13-2023
,Messi,??,N/A,,2023-01-01
,Messi,Clothing,372.31,,
,Messi#,,,9,2023-01-01
,Messi#,,,-1,
, MESSI ,Home,387.4,-1,2023-01-01
ORD4631,Messi!!,Clothing,58.33,-1,13-13-2023
,,??,470.88,-1,
,Messi#,,,-1,2024/02/05
,,??,399.78,,2023-01-01
4635, MESSI ,Electronics,,,
4636, MESSI ,Clothing,,,
,Messi#,,,10,
4638,,,N/A,,2024/02/05
,,Clothing,N/A,,
4640,messi,Electronics,,,2023-01-01
4641,Messi!!,Home,,-1,
4642,messi,Home,,,
ORD4643,messi,Electronics,,-1,
,,Clothing,,,13-13-2023
,messi,??,,,13-13-2023
